Query Name,Hit Contig ID,Hit length,Nb. HSPs,Score ,E Value ,Align. length,Identity,Query Start Position,Query End Position,Query frame,Query Coverage,Hit Start Position,Hit End Position,Hit frame,Hit coverage,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197740_LN:i:441571_RC:i:39_XO:i:0_pilon,441765,1,105,1.00E-48,120,95.80%,1,120,1,100%,73358,73239,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,4,105,1.00E-48,120,95.80%,1,120,1,100%,745464,745345,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,4,76,2.00E-32,115,88.70%,1,115,1,95.80%,536317,536431,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,4,58,2.00E-22,80,91.20%,41,120,1,66.70%,745238,745160,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197662_LN:i:952390_RC:i:115_XO:i:0_pilon,957722,4,52,3.00E-19,89,86.50%,32,120,1,74.20%,859621,859708,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197620_LN:i:780778_RC:i:77_XO:i:0_pilon,787673,5,105,1.00E-48,120,95.80%,1,120,1,100%,143207,143326,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197620_LN:i:780778_RC:i:77_XO:i:0_pilon,787673,5,96,1.00E-43,120,93.30%,1,120,1,100%,88813,88694,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197620_LN:i:780778_RC:i:77_XO:i:0_pilon,787673,5,93,5.00E-42,120,92.50%,1,120,1,100%,14208,14327,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197620_LN:i:780778_RC:i:77_XO:i:0_pilon,787673,5,55,7.00E-21,110,83.60%,11,120,1,91.70%,143402,143510,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197620_LN:i:780778_RC:i:77_XO:i:0_pilon,787673,5,44,9.00E-15,59,91.50%,62,120,1,49.20%,88367,88309,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197246_LN:i:537587_RC:i:67_XO:i:0_pilon,548628,1,105,1.00E-48,120,95.80%,1,120,1,100%,54985,54866,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197054_LN:i:120467_RC:i:15_XO:i:0_pilon,125355,3,105,1.00E-48,120,95.80%,1,120,1,100%,101312,101193,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197054_LN:i:120467_RC:i:15_XO:i:0_pilon,125355,3,51,1.00E-18,109,82.60%,12,120,1,90.80%,101115,101008,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197054_LN:i:120467_RC:i:15_XO:i:0_pilon,125355,3,45,3.00E-15,76,86.80%,41,116,1,63.30%,20256,20329,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197042_LN:i:189715_RC:i:15_XO:i:0_pilon,196967,2,105,1.00E-48,120,95.80%,1,120,1,100%,55211,55092,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197042_LN:i:189715_RC:i:15_XO:i:0_pilon,196967,2,55,7.00E-21,110,83.60%,11,120,1,91.70%,55015,54908,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197012_LN:i:580730_RC:i:60_XO:i:0_pilon,577071,1,105,1.00E-48,120,95.80%,1,120,1,100%,508765,508884,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196920_LN:i:148198_RC:i:9_XO:i:0_pilon,148015,1,105,1.00E-48,120,95.80%,1,120,1,100%,115660,115541,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196914_LN:i:845721_RC:i:98_XO:i:0_pilon,855443,3,105,1.00E-48,120,95.80%,1,120,1,100%,750409,750290,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196914_LN:i:845721_RC:i:98_XO:i:0_pilon,855443,3,98,9.00E-45,114,95.60%,1,113,1,94.20%,578141,578254,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196914_LN:i:845721_RC:i:98_XO:i:0_pilon,855443,3,55,7.00E-21,110,83.60%,11,120,1,91.70%,750215,750108,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196844_LN:i:586790_RC:i:58_XO:i:0_pilon,594244,3,105,1.00E-48,120,95.80%,1,120,1,100%,112098,111979,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196844_LN:i:586790_RC:i:58_XO:i:0_pilon,594244,3,71,9.00E-30,89,93.30%,32,120,1,74.20%,498148,498236,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196844_LN:i:586790_RC:i:58_XO:i:0_pilon,594244,3,49,2.00E-17,80,87.50%,41,120,1,66.70%,111873,111795,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196742_LN:i:1524372_RC:i:116_XO:i:0_pilon,1562159,1,105,1.00E-48,121,95.90%,1,120,1,100%,631130,631250,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196690_LN:i:917382_RC:i:82_XO:i:0_pilon,922612,1,105,1.00E-48,120,95.80%,1,120,1,100%,2321,2440,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196662_LN:i:474114_RC:i:48_XO:i:0_pilon,469746,1,105,1.00E-48,120,95.80%,1,120,1,100%,328450,328569,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196634_LN:i:959699_RC:i:60_XO:i:0_pilon,983715,2,105,1.00E-48,120,95.80%,1,120,1,100%,2399,2518,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196634_LN:i:959699_RC:i:60_XO:i:0_pilon,983715,2,52,3.00E-19,89,86.50%,32,120,1,74.20%,2614,2701,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196628_LN:i:675093_RC:i:62_XO:i:0_pilon,684343,2,105,1.00E-48,120,95.80%,1,120,1,100%,54553,54672,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196628_LN:i:675093_RC:i:62_XO:i:0_pilon,684343,2,70,3.00E-29,88,93.20%,32,119,1,73.30%,107591,107504,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196602_LN:i:924655_RC:i:94_XO:i:0_pilon,939600,2,105,1.00E-48,120,95.80%,1,120,1,100%,911008,911127,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196602_LN:i:924655_RC:i:94_XO:i:0_pilon,939600,2,45,3.00E-15,72,87.50%,49,120,1,60%,94599,94528,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196542_LN:i:441345_RC:i:41_XO:i:0_pilon,457059,2,105,1.00E-48,120,95.80%,1,120,1,100%,422266,422147,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196542_LN:i:441345_RC:i:41_XO:i:0_pilon,457059,2,46,7.00E-16,77,87%,44,120,1,64.20%,422029,421954,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196482_LN:i:2010676_RC:i:168_XO:i:0_pilon,2019337,2,105,1.00E-48,120,95.80%,1,120,1,100%,963402,963283,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196482_LN:i:2010676_RC:i:168_XO:i:0_pilon,2019337,2,48,6.00E-17,72,88.90%,49,120,1,60%,963056,962985,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196460_LN:i:318633_RC:i:29_XO:i:0_pilon,340264,1,105,1.00E-48,121,95.90%,1,120,1,100%,170536,170416,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196444_LN:i:457492_RC:i:31_XO:i:0_pilon,461079,1,105,1.00E-48,120,95.80%,1,120,1,100%,134205,134086,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,105,1.00E-48,120,95.80%,1,120,1,100%,292294,292413,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,105,1.00E-48,120,95.80%,1,120,1,100%,961230,961111,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,105,1.00E-48,120,95.80%,1,120,1,100%,1028074,1027955,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,46,7.00E-16,110,80.90%,11,120,1,91.70%,961033,960925,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,39,6.00E-12,104,79.80%,12,115,1,86.70%,910717,910617,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,38,2.00E-11,69,85.50%,46,114,1,57.50%,910598,910531,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196358_LN:i:1224093_RC:i:109_XO:i:0_pilon,1244590,7,38,2.00E-11,111,78.40%,11,120,1,91.70%,1027878,1027769,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196332_LN:i:90119_RC:i:9_XO:i:0_pilon,89573,3,105,1.00E-48,120,95.80%,1,120,1,100%,17323,17204,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196332_LN:i:90119_RC:i:9_XO:i:0_pilon,89573,3,99,3.00E-45,121,94.20%,1,120,1,100%,8708,8828,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196332_LN:i:90119_RC:i:9_XO:i:0_pilon,89573,3,55,7.00E-21,110,83.60%,11,120,1,91.70%,17127,17020,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,3,105,1.00E-48,120,95.80%,1,120,1,100%,47844,47963,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,3,96,1.00E-43,121,93.40%,1,120,1,100%,59934,60054,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,3,55,7.00E-21,110,83.60%,11,120,1,91.70%,48087,48195,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198432_LN:i:219446_RC:i:30_XO:i:0_pilon,220524,2,104,4.00E-48,120,95.80%,1,120,1,100%,54363,54245,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198432_LN:i:219446_RC:i:30_XO:i:0_pilon,220524,2,85,2.00E-37,101,95%,20,120,1,84.20%,175087,174988,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197176_LN:i:607778_RC:i:69_XO:i:0_pilon,613141,4,104,4.00E-48,120,95.80%,1,120,1,100%,91255,91137,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197176_LN:i:607778_RC:i:69_XO:i:0_pilon,613141,4,66,6.00E-27,81,93.80%,40,120,1,67.50%,135022,134942,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197176_LN:i:607778_RC:i:69_XO:i:0_pilon,613141,4,55,7.00E-21,111,83.80%,11,120,1,91.70%,134865,134757,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197176_LN:i:607778_RC:i:69_XO:i:0_pilon,613141,4,52,3.00E-19,81,88.90%,41,120,1,66.70%,91030,90952,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197020_LN:i:717166_RC:i:59_XO:i:0_pilon,734737,2,104,4.00E-48,120,95.80%,1,120,1,100%,20743,20625,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197020_LN:i:717166_RC:i:59_XO:i:0_pilon,734737,2,42,1.00E-13,63,88.90%,58,120,1,52.50%,20572,20510,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196586_LN:i:595556_RC:i:52_XO:i:0_pilon,616925,1,104,4.00E-48,120,95.80%,1,120,1,100%,354037,354155,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197906_LN:i:1658187_RC:i:122_XO:i:0_pilon,1669823,2,103,1.00E-47,118,95.80%,3,120,1,98.30%,401040,401157,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197906_LN:i:1658187_RC:i:122_XO:i:0_pilon,1669823,2,39,6.00E-12,84,82.10%,32,115,1,70%,1623439,1623522,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg201254_LN:i:154662_RC:i:13_XO:i:0_pilon,159958,1,102,5.00E-47,120,95%,1,120,1,100%,98387,98506,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200188_LN:i:207596_RC:i:20_XO:i:0_pilon,209853,2,102,5.00E-47,120,95%,1,120,1,100%,30407,30288,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200188_LN:i:207596_RC:i:20_XO:i:0_pilon,209853,2,55,7.00E-21,110,83.60%,11,120,1,91.70%,30211,30104,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199310_LN:i:130401_RC:i:11_XO:i:0_pilon,137654,1,102,5.00E-47,120,95%,1,120,1,100%,6602,6721,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199308_LN:i:627830_RC:i:63_XO:i:0_pilon,640327,3,102,5.00E-47,120,95%,1,120,1,100%,90441,90560,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199308_LN:i:627830_RC:i:63_XO:i:0_pilon,640327,3,69,1.00E-28,75,97.30%,46,120,1,62.50%,566569,566495,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199308_LN:i:627830_RC:i:63_XO:i:0_pilon,640327,3,50,4.00E-18,112,82.10%,10,120,1,92.50%,566419,566310,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199032_LN:i:462397_RC:i:29_XO:i:0_pilon,468940,1,102,5.00E-47,121,95%,1,120,1,100%,467714,467833,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198872_LN:i:41604_RC:i:7_XO:i:0_pilon,41396,1,102,5.00E-47,114,96.50%,1,114,1,95%,30330,30443,1,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198688_LN:i:154909_RC:i:25_XO:i:0_pilon,149245,3,102,5.00E-47,120,95%,1,120,1,100%,24410,24291,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198688_LN:i:154909_RC:i:25_XO:i:0_pilon,149245,3,101,2.00E-46,124,94.40%,1,120,1,100%,27849,27972,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198688_LN:i:154909_RC:i:25_XO:i:0_pilon,149245,3,49,2.00E-17,80,87.50%,41,120,1,66.70%,24184,24106,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198664_LN:i:509908_RC:i:44_XO:i:0_pilon,519865,4,102,5.00E-47,120,95%,1,120,1,100%,12275,12394,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198664_LN:i:509908_RC:i:44_XO:i:0_pilon,519865,4,85,2.00E-37,120,90.80%,1,120,1,100%,450063,450178,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198664_LN:i:509908_RC:i:44_XO:i:0_pilon,519865,4,82,7.00E-36,112,92%,14,120,1,89.20%,93282,93393,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198664_LN:i:509908_RC:i:44_XO:i:0_pilon,519865,4,55,7.00E-21,89,87.60%,32,120,1,74.20%,450277,450364,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198570_LN:i:52539_RC:i:9_XO:i:0_pilon,59850,1,102,5.00E-47,120,95%,1,120,1,100%,55327,55208,-1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198206_LN:i:817444_RC:i:52_XO:i:0_pilon,813036,1,102,5.00E-47,120,95%,1,120,1,100%,613355,613236,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197914_LN:i:317972_RC:i:37_XO:i:0_pilon,322893,3,102,5.00E-47,120,95%,1,120,1,100%,316354,316235,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197914_LN:i:317972_RC:i:37_XO:i:0_pilon,322893,3,98,9.00E-45,120,94.20%,1,120,1,100%,158614,158732,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197914_LN:i:317972_RC:i:37_XO:i:0_pilon,322893,3,52,3.00E-19,80,88.80%,41,120,1,66.70%,316129,316051,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197180_LN:i:794251_RC:i:73_XO:i:0_pilon,804165,2,102,5.00E-47,120,95%,1,120,1,100%,656134,656253,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197180_LN:i:794251_RC:i:73_XO:i:0_pilon,804165,2,58,2.00E-22,110,84.50%,11,120,1,91.70%,656329,656437,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197124_LN:i:2006073_RC:i:193_XO:i:0_pilon,2025491,1,102,5.00E-47,114,96.50%,1,114,1,95%,200010,200123,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196880_LN:i:1353305_RC:i:129_XO:i:0_pilon,1364470,2,102,5.00E-47,121,95%,1,120,1,100%,1006335,1006215,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196880_LN:i:1353305_RC:i:129_XO:i:0_pilon,1364470,2,49,2.00E-17,80,87.50%,41,120,1,66.70%,1006108,1006030,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196874_LN:i:1326107_RC:i:133_XO:i:0_pilon,1366132,1,102,5.00E-47,120,95%,1,120,1,100%,93773,93892,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,3,102,5.00E-47,120,95%,1,120,1,100%,2249247,2249366,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,3,77,4.00E-33,102,92.20%,20,120,1,84.20%,14572,14673,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,3,45,3.00E-15,110,80.90%,11,120,1,91.70%,2249443,2249549,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196548_LN:i:368758_RC:i:35_XO:i:0_pilon,378098,1,102,5.00E-47,120,95%,1,120,1,100%,315706,315587,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196152_LN:i:351447_RC:i:33_XO:i:0_pilon,351194,1,102,5.00E-47,120,95%,1,120,1,100%,120164,120283,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200252_LN:i:482772_RC:i:28_XO:i:0_pilon,484190,2,101,2.00E-46,120,95%,1,120,1,100%,352268,352386,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200252_LN:i:482772_RC:i:28_XO:i:0_pilon,484190,2,52,3.00E-19,110,82.70%,11,120,1,91.70%,352463,352571,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199682_LN:i:92927_RC:i:7_XO:i:0_pilon,97056,1,101,2.00E-46,120,95%,1,120,1,100%,92543,92661,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199040_LN:i:554531_RC:i:37_XO:i:0_pilon,554830,1,101,2.00E-46,120,95%,1,120,1,100%,75279,75396,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198788_LN:i:813362_RC:i:37_XO:i:0_pilon,824860,1,101,2.00E-46,120,95%,1,120,1,100%,718941,718823,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198288_LN:i:851077_RC:i:75_XO:i:0_pilon,863061,2,101,2.00E-46,120,95%,1,120,1,100%,682062,682180,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198288_LN:i:851077_RC:i:75_XO:i:0_pilon,863061,2,50,4.00E-18,81,87.70%,41,120,1,66.70%,682288,682367,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197558_LN:i:276793_RC:i:28_XO:i:0_pilon,280392,1,101,2.00E-46,120,95%,1,120,1,100%,34121,34239,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197510_LN:i:300387_RC:i:19_XO:i:0_pilon,301059,1,101,2.00E-46,120,95%,2,120,1,99.20%,173329,173448,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196608_LN:i:786505_RC:i:77_XO:i:0_pilon,780532,1,101,2.00E-46,120,95%,1,120,1,100%,52103,52221,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196248_LN:i:767320_RC:i:63_XO:i:0_pilon,785556,2,101,2.00E-46,120,95%,1,120,1,100%,778374,778492,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg196248_LN:i:767320_RC:i:63_XO:i:0_pilon,785556,2,46,7.00E-16,77,87%,44,120,1,64.20%,778608,778683,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197816_LN:i:218975_RC:i:24_XO:i:0_pilon,222387,2,100,7.00E-46,123,94.30%,1,120,1,100%,144852,144974,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg197816_LN:i:218975_RC:i:24_XO:i:0_pilon,222387,2,92,2.00E-41,124,91.90%,1,120,1,100%,116449,116326,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200644_LN:i:90229_RC:i:9_XO:i:0_pilon,91378,2,99,3.00E-45,120,94.20%,1,120,1,100%,30990,31109,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200644_LN:i:90229_RC:i:9_XO:i:0_pilon,91378,2,55,7.00E-21,110,83.60%,11,120,1,91.70%,31186,31294,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200450_LN:i:177838_RC:i:11_XO:i:0_pilon,193275,1,99,3.00E-45,120,94.20%,1,120,1,100%,81986,81867,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg200390_LN:i:125680_RC:i:6_XO:i:0_pilon,123676,1,99,3.00E-45,120,94.20%,1,120,1,100%,106763,106644,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199090_LN:i:511081_RC:i:39_XO:i:0_pilon,512302,2,99,3.00E-45,120,94.20%,1,120,1,100%,419562,419443,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg199090_LN:i:511081_RC:i:39_XO:i:0_pilon,512302,2,52,3.00E-19,80,88.80%,41,120,1,66.70%,419241,419163,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_1_-3096_-2977,Utg198852_LN:i:309460_RC:i:31_XO:i:0_pilon,313926,3,99,3.00E-45,120,94.20%,1,120,1,100%,214608,214489,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
